Headline (CID),Date_Posted,Post_Text,Source_URI,Author_DID
bafyreif2hsyavxwnm3ezpyu7osou3qfskskdjb5td4pdatgx242w5qhqlu,2026-02-28,Hopefully they don't try any nation building. America's track record with that is awful and these idiots certainly won't make it better. If the regime actually does fall i'm willing to bet the people of Iran can make something much better on their own.,https://bsky.app/profile/vuosta.bsky.social/post/3mfw27cxgbc2a,did:plc:nqbr2drzcixcxskky4dx6tkb
bafyreig4zjrii3qd6vj375f4xovakmgswkuvjkxpmbcmy33pngbb6ggt54,2026-02-28,Surely American evangelicals must be at least a little bit disturbed by how frequently Trump gives the order to kill people. He seems to like doing it.,https://bsky.app/profile/timchesterton.bsky.social/post/3mfw275zhlc2g,did:plc:k7ln3ccvs4xtzr5bfgoms5t4
bafyreif7wbk5lptg2ycuv4iait2vyivfktpe4dc76pb7w6ja6zhfzqmhwa,2026-02-28,"The USSR wouldn't have tolerated letting people freely browse and comment on the internet, and Trump certainly doesn't like that stuff either.  www.youtube.com/watch?v=Ie9-...",https://bsky.app/profile/surelyyoujokeme.bsky.social/post/3mfw264j45k2y,did:plc:fauzo4vdz4xarh223kt566av
bafyreieqp5hqlg74llaau66byfn7cdpmyxadlnwses7npawqynh325j7ma,2026-02-28,"Trump is not a good person, he's incompetent, all the usual disclaimers, but if Trump liberates the Iranian people from the tyrannical regime in Tehran, the complaints of a lot of people on here are going to look pretty silly.",https://bsky.app/profile/grizwald.bsky.social/post/3mfw25zypv22h,did:plc:ra74qhtupf4o5lmee637ptje
bafyreihdnwqb6i3u3eihgccgld2bx3w4nenjihur52wwg7dzj5smg2ca7u,2026-02-28,"[Global Pol: I am uncomfortable]  @futurebird people living through that collapse of eastern europe & estern germany say: to stay in power you need more power, so everything authoritarians do only has one purpose: consolidate power. they told me never to forget this re:trump.",https://bsky.app/profile/kali.discuss.systems.ap.brid.gy/post/3mfw25m2vjn22,did:plc:4rpufba4xp7p4ctenshf53pw
bafyreidh4fimahsyhgrg5zxgyvdl45guvuwq7msmwmxlmc5rrjmdzl575e,2026-02-28,"There is nothing new under the sun. They will repeat the same lies, the same tactics, and a complaint and complicit media will support their agenda.  My heart is heavy for the people of Iran, who were already struggling, and for all the young people who will be sent to die to keep fascists in power.",https://bsky.app/profile/mjcounsellor.bsky.social/post/3mfw25bjnc224,did:plc:v7jaqv5tcyzc6tfhnajegifc
bafyreibeoijpw35eag6lajmrrvadwghawyqera5oqvfetn3kfajwlvb23i,2026-02-28,"The epstein president is killing brown people to distract from the trump files, again.",https://bsky.app/profile/isgd2bhi.bsky.social/post/3mfw25bachk27,did:plc:wqgjo36hhnts2ng6ei6fnm6q
bafyreielcgadaaewbnrdpjsm2dy6gsmxaqw7ht7r6j5bgwgihc6rtxzkqu,2026-02-28,The Iranian people will welcome the death from the sky as liberators.,https://bsky.app/profile/ostrichson.bsky.social/post/3mfw257agjc2z,did:plc:3a2vqx5jnnywl7jeap5d6xab
bafyreifxirxovzvajdbbphxeafxa623lbhupab6tgmo4gqcro2wyeaqloi,2026-02-28,"Trump is a piece of shit, but I'm so frustrated and sad at the number of people that are just appeasing him to save their own necks. Have a fucking spine.  He's getting away with it because the people in power let him (or they're implicit too...)",https://bsky.app/profile/grumpydad182.bsky.social/post/3mfw24xbff22f,did:plc:vyxu6k5y4btj3pmndhpiwvwl
bafyreibzldse6cc5il77lzpeuyhgaro2e3p5bwmhn2madcwyg6bruogloe,2026-02-28,Pretty much what they did with Iraq only sped up without even bothering to gin up bullshit for National Review and others to pimp.   Trump and his monsters like killing people is the other difference; Bush and Cheney and the rest were indifferent.,https://bsky.app/profile/calizaybak.bsky.social/post/3mfw24o42o22h,did:plc:aiwdikara4nttlpz3k43gsuq
bafyreibj3j4hk2hfjcokhp4z3golynfvhkrktuqjz2vdcinic725pj5cuu,2026-02-28,IRGC deserves the worst that they imposed on their own people. Which is extreme prejudice event.,https://bsky.app/profile/monkeypeter.bsky.social/post/3mfw24nxwtc2a,did:plc:imyvuf7guiwfrrdrbfawpfiz
bafyreigjceywq2nuupji3ze34nurfyepp6lsxsusc4el6kbqlxc4ldeiam,2026-02-28,"I have no hot take but I'm going to be p*ssed off when the usual suspects start saying the attempt to take down the governing structure of iran that happily drowns people who doesn't like it in their own blood is ""illegal""  Citing international law which the Iran regime never gave a sh*t about.",https://bsky.app/profile/nafoffs.bsky.social/post/3mfw24nchdc2k,did:plc:b42zkq7eht3xftkfoupjwxh6
bafyreidca7jm7gt6aiw7i5mbmfv2vhfwxxyxg62qjbzovtl2l635qxi7ke,2026-02-28,"If Iran thinks this is about toppling their regime, they’ll take bigger risks. If the US thinks backing down makes them look weak, they’ll double down. All it takes is one strike that kills a lot of people and the whole thing can snowball. Hormuz is the real pressure point.",https://bsky.app/profile/atheistadam.bsky.social/post/3mfw24lkyw22o,did:plc:p6eo5zc6eujntxi4sik5fwob
bafyreic4q2shtrln5rybdgf26woo4w7t6aqdzw5j3yjmpb7gwypr5djmqu,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfw244uhcc2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreiag3bdv3fue7jmp7k5e6bouqxnkvjuiz47q6wumnmxdwa3i34fwem,2026-02-28,"If this is true, the Iranian people should consider taking advantage of any weakness the Iranian regime experiences as a result of this campaign.  But it is up to the Iranian people.",https://bsky.app/profile/capopp.bsky.social/post/3mfw23oebrs2a,did:plc:yu67tosod57w2qjbyidllhjg
bafyreib34rghyqw5ragst5dns4ccmc42iogcjpzq7oqogyq2bysf4imsq4,2026-02-28,"Jerry Kushner and people in the Trump administration really don't know a d*** thing about negotiating.\n They, this is the worst administration. No one intelligent is capable in this administration of truly  Truly diplomacyThese people couldn't negotiate their way out of a brown paper bag",https://bsky.app/profile/garypless2.bsky.social/post/3mfw23aj63s24,did:plc:tetve7vokop3y7akzx32cmf3
bafyreibfp2j2xbs22wxmobqwe2l6ew5hajdphatklhfabz4ftawrwezdxy,2026-02-28,"So that's the way it is now -- we're just going to have unnecessary wars and bomb people until 3 motherfuckers die? Putin, Netanyahu and Trump will not be missed, but they will be talked about, which is, it seems, what they desire more than anything.",https://bsky.app/profile/jbrdtrd.bsky.social/post/3mfw235lov22q,did:plc:z4khs4phjw5hkoyq3kssu3lk
bafyreigkkbrzqydileeon7yvcusf5dlcdduxaaewblinwjo2lmhx32rpbq,2026-02-28,I feel like every single thing he does now should have the word Epstein in front of it. People should be reporting it going Trump launches Epstein war just so that it never goes away.,https://bsky.app/profile/cflfanuk.bsky.social/post/3mfw233snos25,did:plc:2zmdqgqbgd35fdpd7expw4uo
bafyreif3b6tyhb3ywj6dl22qswa7ho3nflzmnv35sufh7gfyydejztyjwu,2026-02-28,"The American people needed defending against Trump, not the Iranians.",https://bsky.app/profile/richgers.bsky.social/post/3mfw22v7jtc2u,did:plc:f4ps47s6hhofvbze6ek7p4e4
bafyreifzh5xy4xk5jdmjajnauzris4vjf7jritmt2yb5qj5bze47mgdtqu,2026-02-28,The Iranian people deserve better.,https://bsky.app/profile/baroness.bsky.social/post/3mfw22h242s2j,did:plc:p57yxovp3a2tn6t2k4dof7nl
bafyreify2hx54ihgdcgggms2e7frozuv3sk7sixxajrsup6hglpzce5vbm,2026-02-28,Don't  know what to say.  I despise all the players in this new waste of human life.  Iran is theocracy with no concern for human life in general and women in particular.  Trump is a thug. Israel commits genocide with US weapons. The US military agrees to murder people at Trump's behest.,https://bsky.app/profile/retiredandlovingit.bsky.social/post/3mfw22avsss2f,did:plc:sebvhqn7rvjz42bnwi65xrpx
bafyreiasumwbwkaoc5lbc25klzqdfxdz7zjvg7qr4a5a34m7uc5cfhfyg4,2026-02-28,"""Once again the US attacked while Iran was pursuing diplomacy. Once again diplomacy does not work with the terrorist state of the US.""  ""Extraordinary that Trump made next to no attempt to articulate or justify to the American people, to Congress or to his allies his actions or his objectives.""",https://bsky.app/profile/russellengland.bsky.social/post/3mfw22aby2c2q,did:plc:mdncdhqx4qymzqv5nvgmlwqu
bafyreichqjhsbhc45cfytlfux4aatmww5rfpi4ltwkqhor2ltqzjkxn2r4,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvzyykli22o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreibmpvq43mp34r2hqnn6w4ebduw5gi2aihdmh3xfalvx7gsojboaae,2026-02-28,This is the kind of brain dead fuckwittery that passes for political commentary now.   Trump does something insane to distract people from his abuse of children and the cranks immediately claim Starmer is standing by his side.,https://bsky.app/profile/irishdreamer.bsky.social/post/3mfvzytf4kk2f,did:plc:fqd4zqohguvcbb4qh7vktvkd
bafyreibvpje3elt54ukbx2ce23ufndwubxrhzdtl2xong5ekl53um7mhiq,2026-02-28,"Trump hates muslim people, and often bans all muslims from entering the USA.  Israel is led by a bunch of war criminals, wanted by the ICC.  This has nothing whatsoever to do with freeing the Iranian people, who the US & UK enslaved by imposing the Shah upon them in 1953!  Its the Oil they want!",https://bsky.app/profile/leedsjohnlufc.bsky.social/post/3mfvzyqiycs2f,did:plc:q4qdkm4mu5aoa7ze5qslgbae
bafyreibolrutb5ovucihlflaihs26j7bsfurpr2qth7ngh74qzv2adtj5u,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvzyarg2k2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreicfssuqd55eymx3ewlti6ex73p3sj4qczefcyaud4acspcvzuvd3m,2026-02-28,"NYT: An official from Kata’ib Hezbollah, an Iraqi militant group allied with Iran, said strikes on the militia’s bases in Iraq had killed three people.",https://bsky.app/profile/faredalmahlool.bsky.social/post/3mfvzxsadak2i,did:plc:pnqqzvrc4kh2dzp5ccjiskdz
bafyreiarx25vbssxzdoi2ic6n6vx5dxsg6n3mte7ympqr7zxjivplk4t5m,2026-02-28,"Yup, because I seriously doubt they're quite as accurate anymore as they once might have been. They've been purging the majority of people with some form of conscience and competence since Trump got back to the White House.  And it's not like the Iranians weren't already out and about protesting.",https://bsky.app/profile/irisnotsiri.bsky.social/post/3mfvzxn52n22u,did:plc:xmwrgtc7n3gs72x4zt3vdzil
bafyreicxishs7canlt5yxafrhst5qogs3jtn32ftfsbouomyxadl2vwaza,2026-02-28,"With all that oil and other resources? Also stopping the supply to China, people need to see what's happening, they are trying to still hold onto the empire or collapse! The Fing dark side!",https://bsky.app/profile/sezworldjustice.bsky.social/post/3mfvzxfkqq22j,did:plc:krcjuwzsaiuhaoqoziw2wdgk
bafyreiau4zalb6tl43zmuu5tk52drqpoyp44d3fsgmuuc3jobcd6mhsarm,2026-02-28,"Netenyahu may accept a neutered Iran that's only a threat to its own people, I doubt he'll accept a democratic one which is a possible outcome of the fall of the regime. He was an enemy of the Arab Spring along with the arab autocrats he's made peace with.",https://bsky.app/profile/zagrebista.bsky.social/post/3mfvzwxiv7s27,did:plc:v6esaqtodljlunmogywls2yr
bafyreiabh6q2wau4fg4y24ade2mv4il3u32k4grgarbg5dxidrrb67i6qe,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvzwot6is2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreiajxhba3tzr6lvhg6ktiot6hwthf4sd6xvjtvefkjstwmuurrwnb4,2026-02-28,"Trump has targeted Minnesota for his revenge politics because he's an asshole who holds grudges against people talking back to him. Maine might be the next target. ""See you in court."" www.sunjournal.com/2026/02/28/t...",https://bsky.app/profile/maryhilt.bsky.social/post/3mfvzwehuws2d,did:plc:glewjojbdh7652lmyyzu4rrb
bafyreicvgzuomqhp2dazwhsdsuvk3rs2ytkufio6uyv4yv62owvqcoe6iy,2026-02-28,It’s normal to be “fuck trump” “support our troops” & “freedom for the Iranian People” all at the same time.,https://bsky.app/profile/coast1909.bsky.social/post/3mfvzwbcjrk2m,did:plc:4auq5yyi3kyplitpbxc7zwfm
bafyreie6uvrzcle7wqnnp6syzku3qzkng4whbugsnzfe7sov3ploa7tj7i,2026-02-28,That a good demonstration on what Trump plans to do to the American people and government!,https://bsky.app/profile/canders0n.bsky.social/post/3mfvzw6d33k2r,did:plc:s36axxrubqg6qn44ujm32x6a
bafyreidxtaxkxdebhjuchu44rrg7r3p23mnvotwetbiy75vwfgr5wfjffq,2026-02-28,In bahrain we can hear the aircrafts intercepting the drones launched and the explosions.   People are blind and Isreal is spearheading the offensive because it knwos Iran is the best defense against its tyrrany.,https://bsky.app/profile/stealthsuit.bsky.social/post/3mfvzw4l4322x,did:plc:pkqdat3bizd5g7erjt36iw5t
bafyreiaenrjrujqmv33jlvhtce3gyka3ekg6hr4enibfmiefsqmg2d4afq,2026-02-28,"Whatever one thinks of Harris, I just can't wrap my brain around people who though Trump would be better for Palestinians. Or the Middle East in general.",https://bsky.app/profile/morganwolf.bsky.social/post/3mfvzvu4nrk2n,did:plc:isel22xudhzlveti2hy4tjsf
bafyreiej37rer76powtxtgpvqktused7hpfhnjzbwary4zslakx46uwn3y,2026-02-28,"Just another rerun of Venezuela last month. Shortly afterward the regime which was not overthrown targeted and eliminated people who celebrated openly Maduro’s kidnapping by Trump.   Trump isn’t anyone’s savior. He only is for himself, no one else is real or matters.",https://bsky.app/profile/roterote.bsky.social/post/3mfvzvqfyvk2x,did:plc:zop42uyxz4hm6zrd26ad7rtt
bafyreicfldns4fwjx2mszerdsadmdaxm7mojjlmowd5qwc7jrmqfnrwpwa,2026-02-28,"They have a tremendous amount of missiles, stored in hollowed out mountains. But here's what most people don't understand about Iran... the only friends they have in the Middle East are terrorist groups.",https://bsky.app/profile/altnoaa.bsky.social/post/3mfvzvjy23c2l,did:plc:fd572iftrmkwevmut55izp3b
bafyreichtpgyvy77thjsyftnlr27mmckso7x5kxpyfwggjydmgmmlos5zq,2026-02-28,"The Israeli regime of criminals like Netanyahou combined with the puppet the #Orange_buffoon is, have attacked a sovereign country, because Israel wants free oil. They don't care about the people, their only agenda is to attach to their chairs of power, no matter the cost. #USA_murderers",https://bsky.app/profile/overclockinggalaxy.bsky.social/post/3mfvzvfta3c2x,did:plc:zjlbphs5ylji4ene5qjijkz6
bafyreiacggm2jcsov5rre2p5suf4j7aocxqfnlh77nircdsjnergcp6p2y,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvzv7oi6k2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreibifzl5brcq7oh2nn472zlolhd2wqrhtstac6ezn7jepwssxejes4,2026-02-28,"Khamenei and Peseshkian are terrorists. As much as I despise Trump and Netanyahu, killing them would be beneficial for the people in Iran and beyond.",https://bsky.app/profile/goldie1968.bsky.social/post/3mfvzv5xqa22i,did:plc:7vodpcv3t7qq3ouiaa5mme6a
bafyreieeenywz7s4l5vlz6dbus7eudsktejp5hhqcmey47par2aluy6gc4,2026-02-28,"Lindsay Graham telling Iranian people to ""rise up"" to overthrow government is to push the regime change narrative.  However, he's basically telling people to walk into a war zone, putting onus on them since US will do Jack sh*t, just like Venezuela.",https://bsky.app/profile/femsocphd.bsky.social/post/3mfvzuwed622m,did:plc:auj2ebuaxm22scdazhxc4a4d
bafyreiclam3cmvnozksau524qpckw7bnavt46fgpifo3iwiajehsazsfpm,2026-02-28,"Looks crazy 😞😞  Iran has launched ballistic missiles at all countries of the Persian Gulf, except for Oman, - Clash Report.  In the video, people are panicking and fleeing after Iran's missile strikes in Bahrain.",https://bsky.app/profile/angel-shalagina.bsky.social/post/3mfvzuuxqfs2f,did:plc:vw2etn54x7fz4rc7q3md4qo7
bafyreibzbn6wad3zg4ocatapyt75cvwnopo5xk65t2wwjr3v257gdx5wry,2026-02-28,"Beyond failing to transform autocracies to democracies, FIRCs make countries much more likely to experience civil war.  Iran is a country with 93 million people.  A civil war would have disastrous regional consequences.   www.cambridge.org/core/journal...",https://bsky.app/profile/dataandpolitics.net/post/3mfvzukcqcc2z,did:plc:bmsmxx3373pd3d5duyosmb26
bafyreig6vkqmlcv742d36ypc5aipzstukrhqbxcv3qqwa6essav3tpr7xa,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvzui7a5c2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreigcdttjzxiot7wkvs6xvrzt2wnvqpjujgjkldetwyondx7l2bkkh4,2026-02-28,"Nine months ago trump made up a bunch of stuff and broadcast it to the American people. Tonight there will be more of the same, and still a sizable percentage of this country thinks that's normal.",https://bsky.app/profile/proton256.bsky.social/post/3mfvzugs3sk24,did:plc:suqzk6yt23ylbrju2ofxr27g
bafyreiesfpygrgv2zqrahifpp3tl5ol7yhna72fhwzt6orunsgjefcf4p4,2026-02-28,My heart goes out to the people of Iran this morning im sure all they want is to live their lives in peace How many lives must be lost by these senile old men who can’t get it up anymore so they start a war,https://bsky.app/profile/kingonesock.bsky.social/post/3mfvzufrewk2z,did:plc:spj2b3ftmpntvrx4mc4rz6nm
bafyreidtwq4ll3dhvre2eyofb7evkkjppxnnv4l7pj4zmeffp54hdq3bce,2026-02-28,Iran was not an imminent threat and the case was not made to the America people. How does Trump get away with this?,https://bsky.app/profile/robinindfw.bsky.social/post/3mfvzufls7s2j,did:plc:wkdbq3jkxlnbd2oofuaqicbf
bafyreigw2bhx3qx6vpyeeyqba7d4pevi5gfjxdik3llacn6x53w7rclfwm,2026-02-28,"I think about the political prisoners who were already at imminent risk of execution, and who now be charged with treason and collaboration with the US or with Issrael. Thinking about people already devastated from sanctions posed on life-saving medicine, people already struggling to survive.",https://bsky.app/profile/tschemories.bsky.social/post/3mfvzueltr22i,did:plc:f6rpj4zldwlybybg3ks2ulkk
bafyreibbt3jefncavfabpmefu7xj2pee4nlx7dxkuw5vcmezuk7s242xna,2026-02-28,"Many people are dying, and are going to die, because trump is a child rapist.  If you ever voted for trump, everything bad that's happening now, is YOUR FAULT!",https://bsky.app/profile/djblack21.bsky.social/post/3mfvzu2ju2c2g,did:plc:jwmyh3wycmjqf4cav3e5iazu
bafyreie2s6v4f3pw4vxy3oepb3m4tjfijvw6xqbdxbuwdilz4xtoiwygim,2026-02-28,I hope the people of Iran do get the chance to regime change this time.  Also hoping shahed supply to Russia gets cut off.    Finally hoping this doesn't turn into a wider regional war.,https://bsky.app/profile/lakitukl.bsky.social/post/3mfvztw3s5k2s,did:plc:bp4q2w7xvjqxzrrglnx74nul
bafyreig7of5erucuko5m7fzc4uyqksfb4bewbn4zpo5cpwmkn6cmyo57fi,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvztnytzc2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreibl7zhyuug322m3dory622nr76z5r76ugdfkevnfi2dpfrgehntxe,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvztfslgs2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreiedg4zswckdi6v3h6b7mterpzt24vuaq5eawvly5d3d46ak7mto4u,2026-02-28,"the atrocities in congo and sudan are much worse than what people claim has happened to gazans. Sudan is one of the worst humanitarian crises on earth with hundreds of thousands of dead, but gets little to no attention from anyone. nobody seems to care about the iran protestors either",https://bsky.app/profile/mimeismoney.bsky.social/post/3mfvztb2hbk2d,did:plc:b3ous5izgemdr3msvt3khwup
bafyreia3sqlsrt2q52csoydzansst42ureupocofy266cidnub7bnasace,2026-02-28,"Sounds like he's going to bomb the place to smithereens and then leave it for the Iranian people to rebuild.   So no follow through then.  He's an idiot, a bully and a coward.  #Iran",https://bsky.app/profile/darraghoc.bsky.social/post/3mfvzsrxgak2t,did:plc:hyshcs2qotp2ofnq62zx2gbx
bafyreiei2ectm75zal676twj2ymdwkzzxhzvsragbigabvjtwzv3m4evcq,2026-02-28,"I am grieving for the people of Iran, who suffer under a repressive government and now are getting bombed to death because we have a fascist President and warmongering Congress.",https://bsky.app/profile/bowlerhatscience.org/post/3mfvzsmpfc22l,did:plc:djtkxvmhxh4reyeenuu7w6n5
bafyreiftnkbcuefkgh5nzim7ktswdtqi2zsbrtzgtjzx4bz2tq7sd2o42e,2026-02-28,"""There is no helping certain 'leftists' who believe that the people of Iran will gain democracy and freedom when two right-wing extremist governments attack the country in violation of international law with the aim of installing a reactionary and unstable dictator's son as a puppet.""",https://bsky.app/profile/augustakaiserin.bsky.social/post/3mfvzsjt46226,did:plc:vmvjxchws5y4kaxqx5bjyzbp
bafyreibe2xklwvctox2ovtdxyi2ybfk2wfwxh4s5wdkc4qryjhpvlrgtqm,2026-02-28,Wish Iran had had the nukes ill-motivated people have kept on claiming for decades they're close to having.,https://bsky.app/profile/hanseberhard.bsky.social/post/3mfvzrzv7r22j,did:plc:ogeo5hdstlvgtf7sed3xcirb
bafyreihlnfyybzqr3arduvdl65iww336lttyg76y3fserqo2jnwfcuf3pi,2026-02-28,The case was not made to the American people. Put Baron Trump and the other Trump kids on the front lines.,https://bsky.app/profile/robinindfw.bsky.social/post/3mfvzrz5vo22j,did:plc:wkdbq3jkxlnbd2oofuaqicbf
bafyreicjs3jx7bkgxrlkvevhrce645ybvxs5eebbzd4rfjus4pbk5aunpa,2026-02-28,"""Regimes that hurt their own people are bad"" does that refer to the US OR Iran?",https://bsky.app/profile/gacyclist.bsky.social/post/3mfvzrnzggs2l,did:plc:tl5vjkjihsz57cslkbvmirod
bafyreidnhhmourqxx7eicgckepnotsd3iilwxgj32k3nzn4myx7qvpre4e,2026-02-28,"Western media already in disinformation mode. No Successful Iranian strikes blah blah blah. Israel  and USA LIE, people die",https://bsky.app/profile/jessicaperthwa.bsky.social/post/3mfvzrmwcg22i,did:plc:q5qu5sjtn44e7mpyri2qyugv
bafyreihoali4ayyndvjsjfnvalrmdzdktjcrbokjvjo7xrhwa2zlwg4pbe,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvzqyyn5c2o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreicrqe4ot7ssnag4uallp7ceyyxbjsukdxost7x3h33ac6t7j7yez4,2026-02-28,we were hoping Iran would hit only Israel however the Ayatollah can only unite his people against the entire Zionist axis. it's WWIII,https://bsky.app/profile/penbird42.bsky.social/post/3mfvzqsqvk22h,did:plc:qinfhaxhsd3kwga35ldgc4zu
bafyreibzzrweiit5ff4ovd2htlxz3zbkql354rcjlsypmpcuzvv72oztiu,2026-02-28,How do you feel about document which indicates that Trump called Ghislain Maxwell his evil operative?  It makes me think that people who kill cease being individuals & become symbols deployed & weaponized for strategic effect.  askcoti.com/dash  Scary how evil triumphs without accountability,https://bsky.app/profile/loudthorpe.bsky.social/post/3mfvzqo6c522o,did:plc:mpgmwk7rvs6m4exemzwqzyqi
bafyreifjy5pdo3if27vtlyyovmfacnwy62zovtqpxtxlgt5kscz7vyweky,2026-02-28,I love all the people trying to spin this into some grand strategy when the truth is that a bunch of Iran hating Dead-Enders convinced our dementia addled madman to shoot bombs at their preferred target because he likes to see explosions on the TV.,https://bsky.app/profile/deathshead419.bsky.social/post/3mfvzqn3wjk27,did:plc:6tagrjd52s6f242av7e2f4ww
bafyreicti57jji6lzmmxh5sfzkghtapvyplzx33dnthvktj4qw2adbpdu4,2026-02-28,"Israël leaders aree criminal TOO but no MORE. Iranian leaders kill and jail their own people while israéliens leaders kill Palestinians but not their own people. Even if, at mid or long term, this policy will cause death of israélians too.",https://bsky.app/profile/inmybackyard.bsky.social/post/3mfvzqbvvik24,did:plc:bdodddy3ry6yu4kduiciv7f7
bafyreiab6qzbd3ayjk2xzqzbv4mo2ztftfaybvszyv322q7vt3kmbyxu2e,2026-02-28,"Whilst Trumps mafia run America, we would be advantaged by Trump forcing USA out of NATO. I am unsure how many people will recognise the inherent risk of an unreliable fighting buddy.",https://bsky.app/profile/robin-debowler.bsky.social/post/3mfvzpxcl3s2u,did:plc:eh5aq4iqujujf5ewqvyye2cb
bafyreih6dv3ejuef5c7rszo22ktmy6y3bc3o5jrnpjkjd4rs5lis6nvqq4,2026-02-28,Trump asks the Iranian people to rise up as he drops bombs on them.,https://bsky.app/profile/bamaboomer.bsky.social/post/3mfvzowhuzk26,did:plc:bcoz4t6uphnrszro2fzpcinu
bafyreiabdojaw6lk3g75yh52fy5g5vtvjbekjsnmhhgn6yb7gr6mutbduy,2026-02-28,"(Also: anyone talking about ""the Iranian people"" who didn't give a shit when it was their own government killing them, we can see you frauds...)",https://bsky.app/profile/zagrebista.bsky.social/post/3mfvzoi53f227,did:plc:v6esaqtodljlunmogywls2yr
bafyreidwxlbkid7ko2garpkxbftaig6gmt3r3p5vk7plg4oj4tpy6cphfq,2026-02-28,"See Alabnese has already been quick to smug up to the imperialst fascist regimes, whilst gaslighting us into thinking he supports the people of Iran. Nobody will be thanking you for bringing war to their country.",https://bsky.app/profile/detectiverogers.bsky.social/post/3mfvznuxtec2o,did:plc:rwqsdyoy7ut3qijiq4vp5igi
bafyreibg4vzxzfk6ov5i4bdfbl3rb272w4qkwpnuyponxst54ard5bs2pe,2026-02-28,People are dying in Iran to divert attention away from the Epstein files 😡 And the idi@t will expect another peace prize for it after claiming he ended a war there 🤦🏻‍♂️,https://bsky.app/profile/dirknobody.bsky.social/post/3mfvznacka22l,did:plc:b24degowsoargjyshin4b6zz
bafyreifnh4svkxvv2qcwdpgvdotvd6zwsr3p3yg4xglm7gwiudy63dsxra,2026-02-28,"However, things are complicated by the fact that on January 13  he did the same thing and did not follow up.  So the Iranian people have been badly burned by him, and we do not know what they are thinking  The Jeffrey Epstein Memorial War on Iran phillipspobrien.substack.com/p/the-usa-an... .",https://bsky.app/profile/pqpolitics.bsky.social/post/3mfvzmczius2t,did:plc:t4qjao6o2xfwavfc5ewwvosg
bafyreifvbxqpsgnlaqixj75p2gvscmqzuvanpsafstldgja7v6g3yymzhy,2026-02-28,"Probably, there are a lot of white people complaining about their spoiled holiday in region because of the US strikes on Iran",https://bsky.app/profile/miguelhreyes.bsky.social/post/3mfvzmbe2w22h,did:plc:ql353fgwpoxwkcc2vjb7khze
